temporada_txt,jornada_val,fecha_dt,hora_local_txt,hora_utc_txt,equipo_local_txt,equipo_visitante_txt,goles_local_val,goles_visitante_val,goles_local_primer_tiempo_val,goles_local_segundo_tiempo_val,goles_visitante_primer_tiempo_val,goles_visitante_segundo_tiempo_val,goles_total_primer_tiempo_val,goles_total_segundo_tiempo_val,goles_total_partido_val,tiros_local_val,tiros_visitante_val,tiros_a_puerta_local_val,tiros_a_puerta_visitante_val,corners_local_val,corners_visitante_val,faltas_local_val,faltas_visitante_val,amarillas_local_val,amarillas_visitante_val,rojas_local_val,rojas_visitante_val
2025-26,18,03/01/2026,20:45,19:45,Atalanta,AS Roma,1,0,1,0,0,0,1,0,1,13,10,2,4,7,5,16,15,1,2,0,0
2025-26,18,04/01/2026,12:30,11:30,Lazio,Napoli,0,2,0,0,2,0,2,0,2,5,14,0,3,2,6,10,13,5,1,2,1
2025-26,18,04/01/2026,15:00,14:00,Fiorentina,Cremonese,1,0,0,1,0,0,0,1,1,22,6,8,2,7,3,10,19,1,2,0,0
2025-26,18,04/01/2026,18:00,17:00,Hellas Verona,Torino,0,3,0,0,1,2,1,2,3,7,21,3,5,4,7,13,7,0,2,0,0
2025-26,17,04/01/2026,20:45,19:45,Inter,Bologna,3,1,1,2,0,1,1,3,4,19,6,10,2,7,1,20,21,3,3,0,0
2025-26,19,06/01/2026,15:00,14:00,Pisa,Como,0,3,0,0,0,3,0,3,3,10,15,4,7,1,5,9,13,2,2,0,0
2025-26,19,06/01/2026,18:00,17:00,Lecce,AS Roma,0,2,0,0,1,1,1,1,2,6,10,1,3,2,2,10,20,3,1,0,0
2025-26,19,06/01/2026,20:45,19:45,Sassuolo,Juventus,0,3,0,0,1,2,1,2,3,7,17,2,10,5,5,3,12,0,0,0,0
2025-26,19,07/01/2026,18:30,17:30,Bologna,Atalanta,0,2,0,0,1,1,1,1,2,11,11,2,5,6,6,16,15,0,0,0,0
2025-26,18,07/01/2026,18:30,17:30,Napoli,Hellas Verona,2,2,0,2,2,0,2,2,4,15,11,4,4,6,1,7,15,0,3,0,0
2025-26,19,07/01/2026,20:45,19:45,Lazio,Fiorentina,2,2,0,2,0,2,0,4,4,17,8,9,5,8,2,11,15,3,5,0,0
2025-26,18,07/01/2026,20:45,19:45,Parma,Inter,0,2,0,0,1,1,1,1,2,4,26,0,8,1,3,4,20,0,3,0,0
2025-26,19,07/01/2026,20:45,19:45,Torino,Udinese,1,2,0,1,0,2,0,3,3,10,9,4,4,3,6,16,8,2,1,0,0
2025-26,19,08/01/2026,18:30,17:30,Cremonese,Cagliari,2,2,2,0,0,2,2,2,4,12,21,5,5,2,4,16,12,2,2,0,0
2025-26,19,08/01/2026,20:45,19:45,AC Milan,Genoa,1,1,0,1,1,0,1,1,2,32,7,8,2,12,1,12,8,4,1,0,0
2025-26,19,10/01/2026,15:00,14:00,Como,Bologna,1,1,0,1,0,1,0,2,2,12,7,3,2,4,2,14,3,3,3,0,1
2025-26,20,10/01/2026,15:00,14:00,Udinese,Pisa,2,2,2,0,1,1,3,1,4,11,14,2,7,3,8,13,16,1,4,0,0
2025-26,20,10/01/2026,18:00,17:00,AS Roma,Sassuolo,2,0,0,2,0,0,0,2,2,26,5,6,3,5,2,15,16,2,2,0,0
2025-26,20,10/01/2026,20:45,19:45,Atalanta,Torino,2,0,1,1,0,0,1,1,2,18,10,5,3,5,4,14,17,1,2,0,0
2025-26,19,11/01/2026,12:30,11:30,Lecce,Parma,1,2,1,0,0,2,1,2,3,10,12,1,2,3,3,16,17,3,1,2,0
2025-26,20,11/01/2026,15:00,14:00,Fiorentina,AC Milan,1,1,0,1,0,1,0,2,2,20,13,7,3,8,5,10,14,2,3,0,0
2025-26,20,11/01/2026,18:00,17:00,Hellas Verona,Lazio,0,1,0,0,0,1,0,1,1,10,11,2,2,2,1,12,7,2,1,0,0
2025-26,19,11/01/2026,20:45,19:45,Inter,Napoli,2,2,1,1,1,1,2,2,4,13,7,4,3,4,1,12,11,0,1,0,0
2025-26,20,12/01/2026,18:30,17:30,Genoa,Cagliari,3,0,1,2,0,0,1,2,3,11,15,7,3,2,3,17,20,2,5,0,0
2025-26,20,12/01/2026,20:45,19:45,Juventus,Cremonese,5,0,3,2,0,0,3,2,5,18,9,11,2,4,5,16,8,0,1,0,0
2025-26,20,14/01/2026,18:30,17:30,Napoli,Parma,0,0,0,0,0,0,0,0,0,16,4,4,1,7,1,11,12,1,3,0,0
2025-26,20,14/01/2026,20:45,19:45,Inter,Lecce,1,0,0,1,0,0,0,1,1,21,10,7,1,11,3,11,14,2,1,0,0
2025-26,20,15/01/2026,18:30,17:30,Hellas Verona,Bologna,2,3,1,1,3,0,4,1,5,15,14,5,5,4,5,13,14,1,2,0,0
2025-26,20,15/01/2026,20:45,19:45,Como,AC Milan,1,3,1,0,1,2,2,2,4,18,7,8,4,8,4,7,5,1,0,0,0
2025-26,21,16/01/2026,20:45,19:45,Pisa,Atalanta,1,1,0,1,0,1,0,2,2,14,9,6,4,10,1,12,11,1,2,0,0
2025-26,21,17/01/2026,15:00,14:00,Udinese,Inter,0,1,0,0,1,0,1,0,1,5,14,1,5,2,5,17,11,0,1,0,0
2025-26,21,17/01/2026,18:00,17:00,Napoli,Sassuolo,1,0,1,0,0,0,1,0,1,11,21,4,4,5,4,10,11,0,3,0,0
2025-26,21,17/01/2026,20:45,19:45,Cagliari,Juventus,1,0,0,1,0,0,0,1,1,3,21,1,5,1,18,16,12,0,1,0,0
2025-26,21,18/01/2026,12:30,11:30,Parma,Genoa,0,0,0,0,0,0,0,0,0,14,11,2,3,7,3,13,18,3,2,0,0
2025-26,21,18/01/2026,15:00,14:00,Bologna,Fiorentina,1,2,0,1,2,0,2,1,3,18,11,3,4,7,1,14,13,3,0,0,0
2025-26,21,18/01/2026,18:00,17:00,Torino,AS Roma,0,2,0,0,1,1,1,1,2,8,14,4,5,2,1,13,9,2,1,0,0
2025-26,21,18/01/2026,20:45,19:45,AC Milan,Lecce,1,0,0,1,0,0,0,1,1,20,4,6,0,10,2,9,11,1,1,0,0
2025-26,21,19/01/2026,18:30,17:30,Cremonese,Hellas Verona,0,0,0,0,0,0,0,0,0,7,11,1,4,3,6,13,13,3,0,0,0
2025-26,21,19/01/2026,20:45,19:45,Lazio,Como,0,3,0,0,2,1,2,1,3,8,11,4,6,3,2,14,9,4,3,0,0
2025-26,22,23/01/2026,20:45,19:45,Inter,Pisa,6,2,3,3,2,0,5,3,8,34,8,14,3,7,5,8,11,2,3,0,0
2025-26,22,24/01/2026,15:00,14:00,Como,Torino,6,0,2,4,0,0,2,4,6,17,7,7,1,2,1,9,15,0,1,0,0
2025-26,22,24/01/2026,18:00,17:00,Fiorentina,Cagliari,1,2,0,1,1,1,1,2,3,15,10,3,6,8,3,11,17,2,3,0,0
2025-26,22,24/01/2026,20:45,19:45,Lecce,Lazio,0,0,0,0,0,0,0,0,0,15,6,2,1,4,1,16,6,2,1,0,0
2025-26,22,25/01/2026,12:30,11:30,Sassuolo,Cremonese,1,0,1,0,0,0,1,0,1,13,10,7,4,3,5,13,14,1,2,0,0
2025-26,22,25/01/2026,15:00,14:00,Atalanta,Parma,4,0,2,2,0,0,2,2,4,21,15,9,2,6,9,14,8,1,0,0,0
2025-26,22,25/01/2026,15:00,14:00,Genoa,Bologna,3,2,0,3,1,1,1,4,5,8,13,6,3,5,2,14,17,2,2,0,1
2025-26,22,25/01/2026,18:00,17:00,Juventus,Napoli,3,0,1,2,0,0,1,2,3,12,9,6,1,2,2,21,11,1,2,0,0
2025-26,22,25/01/2026,20:45,19:45,AS Roma,AC Milan,1,1,0,1,0,1,0,2,2,15,5,7,2,5,3,15,11,0,4,0,0
2025-26,22,26/01/2026,20:45,19:45,Hellas Verona,Udinese,1,3,1,0,1,2,2,2,4,7,20,4,7,3,8,8,11,2,0,0,0
2025-26,23,30/01/2026,20:45,19:45,Lazio,Genoa,3,2,0,3,0,2,0,5,5,14,16,4,4,5,3,12,12,2,3,0,0
2025-26,23,31/01/2026,15:00,14:00,Pisa,Sassuolo,1,3,0,1,2,1,2,2,4,15,21,6,5,2,5,13,8,3,3,0,0
2025-26,23,31/01/2026,18:00,17:00,Napoli,Fiorentina,2,1,1,1,0,1,1,2,3,19,15,6,5,4,4,21,13,1,1,0,0
2025-26,23,31/01/2026,20:45,19:45,Cagliari,Hellas Verona,4,0,2,2,0,0,2,2,4,13,9,7,3,6,3,9,14,0,2,0,1
2025-26,23,01/02/2026,12:30,11:30,Torino,Lecce,1,0,1,0,0,0,1,0,1,17,14,5,2,3,8,14,12,2,2,0,0
2025-26,23,01/02/2026,15:00,14:00,Como,Atalanta,0,0,0,0,0,0,0,0,0,28,6,9,2,7,1,9,11,4,3,0,1
2025-26,23,01/02/2026,18:00,17:00,Cremonese,Inter,0,2,0,0,2,0,2,0,2,9,15,3,4,1,6,19,14,3,0,0,0
2025-26,23,01/02/2026,20:45,19:45,Parma,Juventus,1,4,0,1,2,2,2,3,5,10,15,4,8,5,3,10,13,1,3,0,0
2025-26,23,02/02/2026,20:45,19:45,Udinese,AS Roma,1,0,0,1,0,0,0,1,1,8,10,4,3,4,7,18,17,5,4,0,0
2025-26,23,03/02/2026,20:45,19:45,Bologna,AC Milan,0,3,0,0,2,1,2,1,3,13,10,2,3,5,0,14,10,3,0,0,0
2025-26,24,06/02/2026,20:45,19:45,Hellas Verona,Pisa,0,0,0,0,0,0,0,0,0,4,11,0,3,8,4,13,16,1,2,0,0
2025-26,24,07/02/2026,18:00,17:00,Genoa,Napoli,2,3,1,1,2,1,3,2,5,12,14,3,5,4,3,16,12,2,4,0,1
2025-26,24,07/02/2026,20:45,19:45,Fiorentina,Torino,2,2,0,2,1,1,1,3,4,21,12,5,4,9,4,6,23,2,5,0,0
2025-26,24,08/02/2026,12:30,11:30,Bologna,Parma,0,1,0,0,0,1,0,1,1,16,5,2,1,4,5,10,14,1,3,1,1
2025-26,24,08/02/2026,15:00,14:00,Lecce,Udinese,2,1,1,1,1,0,2,1,3,16,6,5,1,7,0,9,21,1,2,0,0
2025-26,24,08/02/2026,18:00,17:00,Sassuolo,Inter,0,5,0,0,2,3,2,3,5,7,23,2,11,5,6,6,10,2,1,1,0
2025-26,24,08/02/2026,20:45,19:45,Juventus,Lazio,2,2,0,2,1,1,1,3,4,34,9,8,2,8,1,10,4,0,2,0,0
2025-26,24,09/02/2026,18:30,17:30,Atalanta,Cremonese,2,1,2,0,0,1,2,1,3,29,12,9,2,13,2,11,11,2,0,0,0
2025-26,24,09/02/2026,20:45,19:45,AS Roma,Cagliari,2,0,1,1,0,0,1,1,2,15,3,5,1,7,1,18,14,2,4,0,0
2025-26,25,13/02/2026,20:45,19:45,Pisa,AC Milan,1,2,0,1,1,1,1,2,3,7,7,2,2,3,1,14,9,1,3,0,1
2025-26,25,14/02/2026,15:00,14:00,Como,Fiorentina,1,2,0,1,1,1,1,2,3,16,7,3,3,4,2,14,12,4,2,1,0
2025-26,25,14/02/2026,18:00,17:00,Lazio,Atalanta,0,2,0,0,1,1,1,1,2,18,12,5,5,5,4,10,16,1,4,0,0
2025-26,25,14/02/2026,20:45,19:45,Inter,Juventus,3,2,1,2,1,1,2,3,5,21,11,9,8,4,1,15,7,4,2,0,1
2025-26,25,15/02/2026,12:30,11:30,Udinese,Sassuolo,1,2,1,0,0,2,1,2,3,8,10,2,3,7,6,14,14,3,3,0,0
2025-26,25,15/02/2026,15:00,14:00,Cremonese,Genoa,0,0,0,0,0,0,0,0,0,19,19,8,6,6,11,10,12,2,0,0,0
2025-26,25,15/02/2026,15:00,14:00,Parma,Hellas Verona,2,1,1,1,1,0,2,1,3,27,4,8,1,12,1,7,14,2,1,0,1
2025-26,25,15/02/2026,18:00,17:00,Torino,Bologna,1,2,0,1,0,2,0,3,3,7,14,2,6,4,2,14,10,3,1,0,0
2025-26,25,15/02/2026,20:45,19:45,Napoli,AS Roma,2,2,1,1,1,1,2,2,4,11,9,7,2,2,1,14,14,1,1,0,0
2025-26,25,16/02/2026,20:45,19:45,Cagliari,Lecce,0,2,0,0,0,2,0,2,2,11,13,0,4,8,2,16,14,0,0,0,0
2025-26,25,18/02/2026,20:45,19:45,AC Milan,Como,1,1,0,1,1,0,1,1,2,6,10,4,4,4,4,11,12,2,3,0,0
2025-26,26,20/02/2026,20:45,19:45,Sassuolo,Hellas Verona,3,0,2,1,0,0,2,1,3,8,12,4,1,6,5,12,14,2,3,0,1
2025-26,26,21/02/2026,15:00,14:00,Juventus,Como,0,2,0,0,1,1,1,1,2,11,11,3,2,7,2,10,15,1,0,0,0
2025-26,26,21/02/2026,18:00,17:00,Lecce,Inter,0,2,0,0,0,2,0,2,2,3,24,0,9,2,10,10,8,1,2,0,0
2025-26,26,21/02/2026,20:45,19:45,Cagliari,Lazio,0,0,0,0,0,0,0,0,0,11,10,2,3,3,6,12,15,3,2,1,0
2025-26,26,22/02/2026,12:30,11:30,Genoa,Torino,3,0,2,1,0,0,2,1,3,16,7,5,3,1,3,9,14,0,1,0,1
2025-26,26,22/02/2026,15:00,14:00,Atalanta,Napoli,2,1,0,2,1,0,1,2,3,10,10,7,4,6,1,10,9,1,1,0,0
2025-26,26,22/02/2026,18:00,17:00,AC Milan,Parma,0,1,0,0,0,1,0,1,1,25,9,6,3,5,2,13,10,2,1,0,0
2025-26,26,22/02/2026,20:45,19:45,AS Roma,Cremonese,3,0,0,3,0,0,0,3,3,23,2,5,0,9,1,12,11,1,1,0,0
2025-26,26,23/02/2026,18:30,17:30,Fiorentina,Pisa,1,0,1,0,0,0,1,0,1,15,7,5,1,4,3,8,19,3,3,0,0
2025-26,26,23/02/2026,20:45,19:45,Bologna,Udinese,1,0,0,1,0,0,0,1,1,11,10,6,3,4,7,10,13,1,1,0,0
2025-26,27,27/02/2026,20:45,19:45,Parma,Cagliari,1,1,0,1,0,1,0,2,2,18,11,4,5,6,3,14,8,2,4,0,0
2025-26,27,28/02/2026,15:00,14:00,Como,Lecce,3,1,3,0,1,0,4,0,4,12,5,7,2,5,1,15,12,0,1,0,0
2025-26,27,28/02/2026,18:00,17:00,Hellas Verona,Napoli,1,2,0,1,1,1,1,2,3,8,9,2,5,2,5,11,11,3,4,0,0
2025-26,27,28/02/2026,20:45,19:45,Inter,Genoa,2,0,1,1,0,0,1,1,2,14,6,6,2,10,2,13,8,2,1,0,0
2025-26,27,01/03/2026,12:30,11:30,Cremonese,AC Milan,0,2,0,0,0,2,0,2,2,15,20,3,6,6,7,14,10,2,0,0,0
2025-26,27,01/03/2026,15:00,14:00,Sassuolo,Atalanta,2,1,1,1,0,1,1,2,3,7,26,5,7,3,9,3,13,2,2,1,0
2025-26,27,01/03/2026,18:00,17:00,Torino,Lazio,2,0,1,1,0,0,1,1,2,13,12,5,3,6,9,13,5,4,1,0,0
2025-26,27,01/03/2026,20:45,19:45,AS Roma,Juventus,3,3,1,2,0,3,1,5,6,11,13,5,5,4,1,7,12,1,0,0,0
2025-26,27,02/03/2026,18:30,17:30,Pisa,Bologna,0,1,0,0,0,1,0,1,1,6,8,3,1,7,4,15,11,0,2,0,0
2025-26,27,02/03/2026,20:45,19:45,Udinese,Fiorentina,3,0,1,2,0,0,1,2,3,10,10,7,0,5,2,16,12,1,4,0,0
2025-26,28,06/03/2026,20:45,19:45,Napoli,Torino,2,1,1,1,0,1,1,2,3,14,7,9,4,11,2,9,11,0,3,0,0
2025-26,28,07/03/2026,15:00,14:00,Cagliari,Como,1,2,0,1,1,1,1,2,3,8,8,3,2,2,3,17,18,3,1,0,0
2025-26,28,07/03/2026,18:00,17:00,Atalanta,Udinese,2,2,0,2,1,1,1,3,4,22,8,4,2,11,3,7,10,1,2,0,0
2025-26,28,07/03/2026,20:45,19:45,Juventus,Pisa,4,0,0,4,0,0,0,4,4,25,7,7,2,4,4,7,7,1,3,0,0
2025-26,28,08/03/2026,12:30,11:30,Lecce,Cremonese,2,1,2,0,0,1,2,1,3,9,10,3,5,4,4,19,27,1,4,0,1
2025-26,28,08/03/2026,15:00,14:00,Bologna,Hellas Verona,1,2,0,1,0,2,0,3,3,19,15,2,5,5,3,5,20,1,2,0,0
2025-26,28,08/03/2026,15:00,14:00,Fiorentina,Parma,0,0,0,0,0,0,0,0,0,12,8,1,0,7,1,12,14,2,0,0,0
2025-26,28,08/03/2026,18:00,17:00,Genoa,AS Roma,2,1,0,2,0,1,0,3,3,11,8,5,1,3,6,11,17,1,3,0,0
2025-26,28,08/03/2026,20:45,19:45,AC Milan,Inter,1,0,1,0,0,0,1,0,1,9,11,2,2,1,6,8,12,2,2,0,0
2025-26,28,09/03/2026,20:45,19:45,Lazio,Sassuolo,2,1,1,1,1,0,2,1,3,13,7,5,4,1,6,7,8,0,4,0,0
2025-26,29,13/03/2026,20:45,19:45,Torino,Parma,4,1,1,3,1,0,2,3,5,15,6,6,3,2,7,17,13,1,3,0,0
2025-26,29,14/03/2026,15:00,14:00,Inter,Atalanta,1,1,1,0,0,1,1,1,2,16,8,3,3,2,3,11,5,2,2,0,0
2025-26,29,14/03/2026,18:00,17:00,Napoli,Lecce,2,1,0,2,1,0,1,2,3,12,12,4,2,7,7,11,7,0,1,0,0
2025-26,29,14/03/2026,20:45,19:45,Udinese,Juventus,0,1,0,0,1,0,1,0,1,10,22,2,8,2,6,12,14,3,1,0,0
2025-26,29,15/03/2026,12:30,11:30,Hellas Verona,Genoa,0,2,0,0,0,2,0,2,2,8,11,1,3,4,2,22,9,2,1,0,0
2025-26,29,15/03/2026,15:00,14:00,Pisa,Cagliari,3,1,1,2,0,1,1,3,4,10,14,6,4,1,5,14,16,1,4,1,1
2025-26,29,15/03/2026,15:00,14:00,Sassuolo,Bologna,0,1,0,0,1,0,1,0,1,9,16,3,3,7,4,16,11,1,2,0,0
2025-26,29,15/03/2026,18:00,17:00,Como,AS Roma,2,1,0,2,1,0,1,2,3,22,3,7,1,7,1,16,18,2,3,0,1
2025-26,29,15/03/2026,20:45,19:45,Lazio,AC Milan,1,0,1,0,0,0,1,0,1,7,17,2,3,1,9,7,19,4,1,0,0
2025-26,29,16/03/2026,20:45,19:45,Cremonese,Fiorentina,1,4,0,1,2,2,2,3,5,13,13,3,6,4,6,17,16,1,0,0,0
2025-26,30,20/03/2026,18:30,17:30,Cagliari,Napoli,0,1,0,0,1,0,1,0,1,7,17,0,5,2,7,12,16,2,2,0,0
2025-26,30,20/03/2026,20:45,19:45,Genoa,Udinese,0,2,0,0,0,2,0,2,2,18,6,2,4,7,1,5,13,1,5,0,0
2025-26,30,21/03/2026,15:00,14:00,Parma,Cremonese,0,2,0,0,0,2,0,2,2,8,7,1,4,3,1,20,15,3,3,0,0
2025-26,30,21/03/2026,18:00,17:00,AC Milan,Torino,3,2,1,2,1,1,2,3,5,15,19,6,7,4,6,9,10,3,1,0,0
2025-26,30,21/03/2026,20:45,19:45,Juventus,Sassuolo,1,1,1,0,0,1,1,1,2,18,7,8,1,9,4,7,7,1,2,0,0
2025-26,30,22/03/2026,12:30,11:30,Como,Pisa,5,0,2,3,0,0,2,3,5,14,7,7,0,7,1,5,6,0,2,0,0
2025-26,30,22/03/2026,15:00,14:00,Atalanta,Hellas Verona,1,0,1,0,0,0,1,0,1,11,12,3,3,2,4,12,16,1,3,0,0
2025-26,30,22/03/2026,15:00,14:00,Bologna,Lazio,0,2,0,0,0,2,0,2,2,15,9,4,5,2,1,13,8,1,1,0,0
2025-26,30,22/03/2026,18:00,17:00,AS Roma,Lecce,1,0,0,1,0,0,0,1,1,14,8,2,3,10,2,14,17,2,2,0,0
2025-26,30,22/03/2026,20:45,19:45,Fiorentina,Inter,1,1,0,1,1,0,1,1,2,16,12,6,4,3,5,16,12,3,3,0,0
2025-26,31,04/04/2026,15:00,13:00,Sassuolo,Cagliari,2,1,0,2,1,0,1,2,3,9,11,2,3,2,2,14,11,1,0,0,0
2025-26,31,04/04/2026,18:00,16:00,Hellas Verona,Fiorentina,0,1,0,0,0,1,0,1,1,21,5,8,1,9,1,15,7,3,1,1,1
2025-26,31,04/04/2026,20:45,18:45,Lazio,Parma,1,1,0,1,1,0,1,1,2,7,7,3,4,7,2,12,8,1,2,0,0
2025-26,31,05/04/2026,15:00,13:00,Cremonese,Bologna,1,2,0,1,2,0,2,1,3,9,14,3,7,2,4,15,15,2,3,1,1
2025-26,31,05/04/2026,18:00,16:00,Pisa,Torino,0,1,0,0,0,1,0,1,1,7,13,1,2,1,2,12,12,1,0,0,0
2025-26,31,05/04/2026,20:45,18:45,Inter,AS Roma,5,2,2,3,1,1,3,4,7,17,9,9,3,7,4,11,10,0,1,0,0
2025-26,31,06/04/2026,12:30,10:30,Udinese,Como,0,0,0,0,0,0,0,0,0,14,12,4,4,6,2,10,12,2,3,0,0
2025-26,31,06/04/2026,15:00,13:00,Lecce,Atalanta,0,3,0,0,1,2,1,2,3,11,16,0,6,2,5,10,18,0,2,0,0
2025-26,31,06/04/2026,18:00,16:00,Juventus,Genoa,2,0,2,0,0,0,2,0,2,16,12,5,3,5,5,10,8,4,1,0,0
2025-26,31,06/04/2026,20:45,18:45,Napoli,AC Milan,1,0,0,1,0,0,0,1,1,10,7,3,1,4,3,7,6,2,0,0,0
2025-26,32,10/04/2026,20:45,18:45,AS Roma,Pisa,3,0,2,1,0,0,2,1,3,8,9,3,5,1,3,11,12,1,1,0,0
2025-26,32,11/04/2026,15:00,13:00,Cagliari,Cremonese,1,0,0,1,0,0,0,1,1,17,5,5,2,6,5,9,17,1,1,0,0
2025-26,32,11/04/2026,15:00,13:00,Torino,Hellas Verona,2,1,1,1,1,0,2,1,3,11,18,2,4,3,6,13,17,1,4,0,0
2025-26,32,11/04/2026,18:00,16:00,AC Milan,Udinese,0,3,0,0,2,1,2,1,3,20,12,3,6,4,3,9,14,1,1,0,0
2025-26,32,11/04/2026,20:45,18:45,Atalanta,Juventus,0,1,0,0,0,1,0,1,1,22,7,3,2,13,2,7,11,1,3,0,0
2025-26,32,12/04/2026,12:30,10:30,Genoa,Sassuolo,2,1,1,1,0,1,1,2,3,14,15,7,6,5,3,9,14,2,3,1,1
2025-26,32,12/04/2026,15:00,13:00,Parma,Napoli,1,1,1,0,0,1,1,1,2,3,20,2,6,3,7,4,8,1,0,0,0
2025-26,32,12/04/2026,18:00,16:00,Bologna,Lecce,2,0,1,1,0,0,1,1,2,12,6,4,1,8,6,15,19,0,2,0,0
2025-26,32,12/04/2026,20:45,18:45,Como,Inter,3,4,2,1,1,3,3,4,7,24,7,8,5,1,1,12,17,3,7,0,0
2025-26,32,13/04/2026,20:45,18:45,Fiorentina,Lazio,1,0,1,0,0,0,1,0,1,8,13,2,6,5,6,10,10,3,2,0,0
2025-26,33,17/04/2026,18:30,16:30,Sassuolo,Como,2,1,2,0,1,0,3,0,3,11,12,4,3,5,8,14,11,3,3,0,0
2025-26,33,17/04/2026,20:45,18:45,Inter,Cagliari,3,0,0,3,0,0,0,3,3,18,10,5,1,4,9,17,6,0,2,0,0
2025-26,33,18/04/2026,15:00,13:00,Udinese,Parma,0,1,0,0,0,1,0,1,1,16,10,3,1,10,5,11,8,2,0,0,0
2025-26,33,18/04/2026,18:00,16:00,Napoli,Lazio,0,2,0,0,1,1,1,1,2,12,14,0,7,12,0,11,9,1,3,0,0
2025-26,33,18/04/2026,20:45,18:45,AS Roma,Atalanta,1,1,1,0,1,0,2,0,2,19,8,9,2,7,6,4,14,1,2,0,0
2025-26,33,19/04/2026,12:30,10:30,Cremonese,Torino,0,0,0,0,0,0,0,0,0,14,4,4,1,6,1,11,12,0,3,0,0
2025-26,33,19/04/2026,15:00,13:00,Hellas Verona,AC Milan,0,1,0,0,1,0,1,0,1,13,6,2,3,6,1,13,6,2,0,0,0
2025-26,33,19/04/2026,18:00,16:00,Pisa,Genoa,1,2,1,0,1,1,2,1,3,12,13,4,5,5,5,21,16,3,1,0,0
2025-26,33,19/04/2026,20:45,18:45,Juventus,Bologna,2,0,1,1,0,0,1,1,2,14,7,4,0,6,1,10,5,1,0,0,0
2025-26,33,20/04/2026,20:45,18:45,Lecce,Fiorentina,1,1,0,1,1,0,1,1,2,14,5,4,3,5,2,8,13,2,4,0,0
2025-26,34,24/04/2026,20:45,18:45,Napoli,Cremonese,4,0,3,1,0,0,3,1,4,25,7,9,4,7,5,7,11,0,0,0,0
2025-26,34,25/04/2026,15:00,13:00,Parma,Pisa,1,0,0,1,0,0,0,1,1,15,12,5,3,7,4,10,19,1,2,0,0
2025-26,34,25/04/2026,18:00,16:00,Bologna,AS Roma,0,2,0,0,2,0,2,0,2,10,7,2,2,7,7,10,16,0,3,0,0
2025-26,34,25/04/2026,20:45,18:45,Hellas Verona,Lecce,0,0,0,0,0,0,0,0,0,6,12,3,2,2,4,15,19,2,5,0,0
2025-26,34,26/04/2026,12:30,10:30,Fiorentina,Sassuolo,0,0,0,0,0,0,0,0,0,22,11,5,1,7,4,13,12,2,1,0,0
2025-26,34,26/04/2026,15:00,13:00,Genoa,Como,0,2,0,0,1,1,1,1,2,9,8,1,2,2,3,12,15,1,3,0,0
2025-26,34,26/04/2026,18:00,16:00,Torino,Inter,2,2,0,2,1,1,1,3,4,14,14,2,5,5,5,10,8,1,2,0,0
2025-26,34,26/04/2026,20:45,18:45,AC Milan,Juventus,0,0,0,0,0,0,0,0,0,8,10,1,5,1,3,12,8,2,3,0,0
2025-26,34,27/04/2026,18:30,16:30,Cagliari,Atalanta,3,2,2,1,2,0,4,1,5,9,12,4,6,4,6,8,11,0,0,0,0
2025-26,34,27/04/2026,20:45,18:45,Lazio,Udinese,3,3,0,3,1,2,1,5,6,13,16,5,7,4,5,17,14,3,1,0,0
2025-26,35,01/05/2026,20:45,18:45,Pisa,Lecce,1,2,0,1,0,2,0,3,3,17,7,7,4,6,1,15,13,4,2,0,0
2025-26,35,02/05/2026,15:00,13:00,Udinese,Torino,2,0,1,1,0,0,1,1,2,19,9,8,1,5,2,11,18,1,1,0,0
2025-26,35,02/05/2026,18:00,16:00,Como,Napoli,0,0,0,0,0,0,0,0,0,16,8,5,1,3,2,11,10,1,1,0,0
2025-26,35,02/05/2026,20:45,18:45,Atalanta,Genoa,0,0,0,0,0,0,0,0,0,21,7,7,2,6,2,14,10,2,1,0,0
2025-26,35,03/05/2026,12:30,10:30,Bologna,Cagliari,0,0,0,0,0,0,0,0,0,13,8,4,2,7,2,13,12,2,1,0,0
2025-26,35,03/05/2026,15:00,13:00,Sassuolo,AC Milan,2,0,1,1,0,0,1,1,2,13,7,4,1,2,3,16,16,4,4,0,1
2025-26,35,03/05/2026,18:00,16:00,Juventus,Hellas Verona,1,1,0,1,1,0,1,1,2,29,7,7,3,14,1,9,19,1,4,0,0
2025-26,35,03/05/2026,20:45,18:45,Inter,Parma,2,0,1,1,0,0,1,1,2,12,4,5,0,8,3,9,7,1,0,0,0
2025-26,35,04/05/2026,18:30,16:30,Cremonese,Lazio,1,2,1,0,0,2,1,2,3,13,8,5,3,3,3,16,13,1,2,0,0
2025-26,35,04/05/2026,20:45,18:45,AS Roma,Fiorentina,4,0,3,1,0,0,3,1,4,14,4,7,1,4,5,12,10,2,2,0,0
2025-26,36,08/05/2026,20:45,18:45,Torino,Sassuolo,2,1,0,2,0,1,0,3,3,18,13,4,7,7,5,13,9,4,2,0,0
2025-26,36,09/05/2026,15:00,13:00,Cagliari,Udinese,0,2,0,0,0,2,0,2,2,22,9,5,6,8,4,10,13,1,1,0,0
2025-26,36,09/05/2026,18:00,16:00,Lazio,Inter,0,3,0,0,2,1,2,1,3,9,14,5,5,5,1,10,8,2,1,1,0
2025-26,36,09/05/2026,20:45,18:45,Lecce,Juventus,0,1,0,0,1,0,1,0,1,8,15,3,6,1,7,7,18,1,1,0,0
